OrderID,Quantity,Cost
09-923-6077,3,98.00
27-774-9457,3,93.13
92-795-7087,3,75.00
87-292-9640,3,44.57
78-352-3174,3,220.00
13-018-1111,3,124.62
88-109-5070,3,144.09
46-796-5628,3,101.60
59-380-4206,3,93.13
09-923-6077,3,83.99
33-541-8718,3,225.00
21-039-2999,3,44.57
84-976-0893,3,133.17
71-485-0830,3,168.27
88-109-5070,3,125.00
82-422-7097,3,124.62
46-796-5628,3,235.00
72-823-6963,3,69.38
45-033-9684,3,83.99
82-090-4450,3,119.80
67-816-5527,3,44.57
29-773-5797,3,125.00
84-976-0893,3,210.00
19-768-2646,3,235.00
15-260-9895,3,52.08
92-833-3271,3,220.00
87-409-2090,3,83.99
72-823-6963,3,190.00
82-090-4450,3,98.00
61-097-0206,3,310.00
31-121-8822,3,210.00
58-326-4792,3,225.00
96-173-6690,3,235.00
92-833-3271,3,101.60
11-397-2150,3,190.00
22-697-0930,3,320.00
07-322-4153,3,98.00
80-768-1365,3,124.62
75-463-0491,3,210.00
61-097-0206,3,91.84
58-326-4792,3,133.17
30-124-4774,3,93.13
61-509-9344,3,44.57
40-168-4233,3,101.60
56-184-4508,3,98.00
80-768-1365,3,119.80
64-141-5718,3,91.84
39-201-1204,3,144.09
25-621-0618,3,83.99
35-427-7418,3,133.17
29-546-8618,3,101.60
30-124-4774,3,75.00
61-509-9344,3,220.00
31-405-1090,3,125.00
47-102-5062,3,235.00
25-093-8535,3,119.80
90-317-7928,3,133.17
25-621-0618,3,225.00
97-004-1775,3,69.38
21-743-3530,3,210.00
87-763-3059,3,119.80
06-887-6332,3,75.00
31-405-1090,3,168.27
11-835-2932,3,220.00
47-102-5062,3,124.62
47-084-5361,3,190.00
30-601-0133,3,98.00
61-533-3161,3,220.00
21-743-3530,3,44.57
63-555-6345,3,310.00
65-249-5260,3,225.00
98-646-1456,3,101.60
47-084-5361,3,52.08
30-601-0133,3,83.99
45-436-6764,3,91.84
89-513-4206,3,225.00
74-603-8937,3,124.62
69-254-6693,3,133.17
82-589-4385,3,168.27
13-698-5271,3,93.13
98-646-1456,3,235.00
79-638-3210,3,124.62
27-295-8802,3,44.57
09-522-5385,3,119.80
45-436-6764,3,320.00
46-773-9492,3,75.00
69-254-6693,3,210.00
78-214-6816,3,83.99
85-559-9663,3,220.00
56-195-4013,3,44.57
49-368-5121,3,125.00
09-522-5385,3,98.00
12-718-1501,3,235.00
89-997-5952,3,52.08
32-596-3017,3,225.00
98-148-9592,3,83.99
46-773-9492,3,144.09
02-211-2785,3,168.27
85-559-9663,3,101.60
03-464-8128,3,210.00
35-884-9148,3,124.62
90-878-2657,3,235.00
45-780-6744,3,190.00
32-596-3017,3,133.17
75-714-6097,3,98.00
60-600-4172,3,44.57
38-478-1265,3,320.00
02-211-2785,3,69.38
67-799-1881,3,52.08
09-058-1844,3,101.60
35-884-9148,3,119.80
34-061-0340,3,83.99
74-339-3540,3,91.84
17-708-5350,3,133.17
60-600-4172,3,220.00
65-329-2436,3,235.00
92-610-5614,3,320.00
33-894-6676,3,119.80
67-799-1881,3,310.00
43-918-0203,3,210.00
34-061-0340,3,225.00
74-346-3086,3,75.00
22-401-7510,3,220.00
27-252-7456,3,98.00
65-329-2436,3,124.62
42-108-7287,3,144.09
08-309-3649,3,225.00
92-610-5614,3,93.13
90-122-2737,3,101.60
43-918-0203,3,44.57
26-281-8125,3,168.27
27-252-7456,3,83.99
55-676-1998,3,124.62
77-165-4390,3,133.17
42-108-7287,3,125.00
90-122-2737,3,235.00
24-502-2774,3,44.57
03-039-5845,3,69.38
31-955-7364,3,119.80
01-715-3869,3,52.08
77-165-4390,3,210.00
51-349-8226,3,83.99
96-049-6957,3,220.00
03-039-5845,3,190.00
31-955-7364,3,98.00
29-587-2527,3,235.00
35-326-1148,3,310.00
11-244-2193,3,225.00
23-898-9055,3,320.00
64-918-4744,3,210.00
96-049-6957,3,101.60
91-690-3480,3,124.62
35-326-1148,3,91.84
27-600-6800,3,98.00
11-244-2193,3,133.17
44-379-6825,3,93.13
53-925-0103,3,44.57
83-217-3894,3,144.09
18-136-6969,3,101.60
91-690-3480,3,119.80
09-229-1754,3,83.99
44-379-6825,3,75.00
19-156-3010,3,133.17
53-925-0103,3,220.00
59-971-2896,3,125.00
76-746-0202,3,235.00
25-912-8989,3,69.38
71-197-3844,3,119.80
09-229-1754,3,225.00
00-799-3091,3,210.00
53-068-3680,3,220.00
59-971-2896,3,168.27
76-746-0202,3,124.62
61-622-8419,3,190.00
83-547-0450,3,98.00
52-152-3371,3,310.00
76-201-5085,3,225.00
00-799-3091,3,44.57
16-609-1782,3,101.60
40-486-8511,3,124.62
61-622-8419,3,52.08
67-009-1409,3,91.84
83-547-0450,3,83.99
83-687-4769,3,133.17
11-769-7584,3,93.13
37-255-6435,3,44.57
16-609-1782,3,235.00
16-386-7757,3,119.80
11-446-2659,3,83.99
67-009-1409,3,320.00
83-687-4769,3,210.00
93-409-8648,3,125.00
53-504-3875,3,235.00
51-287-9364,3,210.00
09-481-5023,3,190.00
59-023-1187,3,210.00
76-437-5698,3,98.00
16-386-7757,3,98.00
69-562-1762,3,190.00
22-001-6016,3,144.09
68-365-1512,3,98.00
77-367-2436,3,101.60
58-149-3499,3,101.60
30-205-9759,3,91.84
67-382-6166,3,101.60
87-503-4703,3,133.17
70-365-1885,3,133.17
89-306-1133,3,91.84
84-007-9095,3,69.38
65-485-7254,3,119.80
78-692-7008,3,133.17
70-276-7176,3,119.80
97-623-6572,3,75.00
79-946-2742,3,220.00
40-429-8594,3,119.80
22-867-9098,3,220.00
37-103-3005,3,75.00
30-790-3083,3,225.00
76-763-0657,3,220.00
62-201-9287,3,310.00
86-227-8811,3,225.00
71-828-3556,3,168.27
51-420-8292,3,124.62
23-082-1065,3,225.00
46-627-8981,3,124.62
98-115-7191,3,168.27
11-997-6382,3,44.57
43-566-9850,3,124.62
87-766-3663,3,93.13
28-376-6551,3,44.57
61-729-8958,3,52.08
75-786-1124,3,83.99
91-006-3876,3,44.57
83-262-1365,3,83.99
84-707-3314,3,52.08
56-775-4607,3,235.00
63-500-9286,3,83.99
51-493-6866,3,125.00
95-935-6126,3,235.00
26-461-5577,3,320.00
30-715-2573,3,210.00
26-231-8897,3,235.00
25-339-5566,3,320.00
61-501-5110,3,98.00
35-587-5940,3,210.00
80-720-7802,3,210.00
79-850-0887,3,144.09
31-302-3952,3,101.60
86-668-1105,3,190.00
80-258-5757,3,98.00
05-024-1112,3,98.00
80-784-2924,3,144.09
30-117-6174,3,133.17
12-371-9369,3,101.60
23-824-2201,3,101.60
68-391-0908,3,69.38
54-501-1389,3,119.80
24-339-0545,3,133.17
54-322-1808,3,91.84
43-850-7830,3,133.17
55-619-8849,3,69.38
81-491-8325,3,220.00
06-705-6026,3,119.80
88-109-8460,3,310.00
43-634-6121,3,119.80
19-281-5590,3,225.00
80-890-3871,3,220.00
29-577-3059,3,124.62
08-940-9111,3,310.00
41-597-5931,3,225.00
50-747-1156,3,75.00
02-732-6800,3,93.13
29-600-4791,3,220.00
50-475-9958,3,44.57
80-984-7751,3,83.99
99-862-6759,3,225.00
40-081-7496,3,125.00
54-413-3195,3,235.00
90-359-2449,3,168.27
23-153-9991,3,124.62
47-940-7720,3,210.00
40-708-8263,3,190.00
19-798-0585,3,98.00
22-906-5872,3,44.57
50-030-7130,3,101.60
40-476-8892,3,52.08
86-606-8047,3,83.99
65-919-0733,3,91.84
71-925-2450,3,133.17
44-969-2805,3,235.00
62-086-4242,3,119.80
38-295-3172,3,320.00
73-375-8634,3,75.00
66-679-8766,3,210.00
96-458-9557,3,220.00
46-072-3557,3,98.00
06-075-0174,3,225.00
02-715-2965,3,168.27
82-505-2050,3,124.62
33-671-4773,3,144.09
36-898-0004,3,44.57
38-694-5330,3,101.60
58-753-8307,3,52.08
47-612-6340,3,83.99
37-675-7898,3,235.00
95-666-2867,3,320.00
49-961-9885,3,133.17
24-934-3291,3,210.00
24-314-4867,3,98.00
37-656-4777,3,69.38
65-432-1983,3,119.80
65-262-1387,3,144.09
69-817-7678,3,101.60
22-130-4513,3,133.17
01-879-8004,3,220.00
16-921-7992,3,69.38
24-678-5042,3,119.80
43-720-3267,3,310.00
60-009-2815,3,225.00
41-328-2835,3,220.00
42-829-4772,3,210.00
37-273-5241,3,310.00
30-032-8406,3,124.62
32-377-0706,3,225.00
73-455-3435,3,98.00
89-535-2329,3,93.13
79-518-4381,3,124.62
22-501-9215,3,144.09
53-401-6179,3,101.60
17-264-8555,3,93.13
81-881-8993,3,44.57
33-390-5032,3,83.99
80-349-3939,3,125.00
54-162-7684,3,235.00
23-427-8106,3,210.00
66-188-6911,3,190.00
82-410-4692,3,98.00
61-618-8783,3,101.60
33-044-7954,3,91.84
19-189-3064,3,133.17
00-618-9205,3,119.80
66-525-3598,3,75.00
66-056-8690,3,220.00
25-177-6985,3,225.00
24-139-0192,3,168.27
32-698-1958,3,124.62
33-294-7116,3,44.57
10-141-0121,3,44.57
00-822-8333,3,83.99
72-306-1723,3,125.00
53-622-3155,3,235.00
